date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-08-01,AUG | Colony (Battle-Scarred),0.03,0.03,92.0,0.031,0.03,0.03,-0.0322580645161291,0.0,0.0494285714285714,0.0471830997069839,0.0347666666666666,0.024208377796861,0.8272623828293418,481.0,68.71428571428571,1850.0,61.66666666666666,4,8,0.0,0.0307142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-14,AWP | Asiimov (Battle-Scarred),41.381,41.381,240.0,37.653,35.376,30.068,0.0990093750829947,0.1697478516508368,36.45814285714285,2.383508064571536,33.43006666666666,2.7219286536490177,0.0426269539476694,1410.0,201.42857142857144,5794.0,193.13333333333333,3,8,0.0,30.779285714285717,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-14,AWP | Asiimov (Battle-Scarred),41.381,41.381,240.0,37.653,35.376,30.068,0.0990093750829947,0.1697478516508368,36.45814285714285,2.383508064571536,33.43006666666666,2.7219286536490177,0.0426269539476694,1410.0,201.42857142857144,5794.0,193.13333333333333,3,8,0.0,30.779285714285717,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-15,AWP | Asiimov (Battle-Scarred),41.659,41.659,253.0,41.381,35.475,29.994,0.0067180590125903,0.1743199436222691,37.34157142857142,2.9371268204120287,33.8189,3.020154061743649,0.0425578026302228,1444.0,206.28571428571428,5863.0,195.4333333333333,4,8,0.0,30.401999999999997,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-15,AWP | Asiimov (Battle-Scarred),41.659,41.659,253.0,41.381,35.475,29.994,0.0067180590125903,0.1743199436222691,37.34157142857142,2.9371268204120287,33.8189,3.020154061743649,0.0425578026302228,1444.0,206.28571428571428,5863.0,195.4333333333333,4,8,0.0,30.401999999999997,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-16,AWP | Asiimov (Battle-Scarred),40.862,40.862,252.0,41.659,33.284,30.063,-0.0191315201997166,0.2276769619036174,38.42414285714285,2.621689827386224,34.178866666666664,3.1898333784419246,0.0428916524181937,1522.0,217.42857142857144,5949.0,198.3,5,8,0.0,30.34971428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-16,AWP | Asiimov (Battle-Scarred),40.862,40.862,252.0,41.659,33.284,30.063,-0.0191315201997166,0.2276769619036174,38.42414285714285,2.621689827386224,34.178866666666664,3.1898333784419246,0.0428916524181937,1522.0,217.42857142857144,5949.0,198.3,5,8,0.0,30.34971428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-17,AWP | Asiimov (Battle-Scarred),36.377,36.377,284.0,40.862,35.024,31.086,-0.1097596789192892,0.0386306532663316,38.61742857142857,2.404790151649284,34.35523333333333,3.1600839617889203,0.0478225159047984,1647.0,235.28571428571428,6067.0,202.2333333333333,6,8,0.0,30.317,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-17,AWP | Asiimov (Battle-Scarred),36.377,36.377,284.0,40.862,35.024,31.086,-0.1097596789192892,0.0386306532663316,38.61742857142857,2.404790151649284,34.35523333333333,3.1600839617889203,0.0478225159047984,1647.0,235.28571428571428,6067.0,202.2333333333333,6,8,0.0,30.317,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-18,AWP | Asiimov (Battle-Scarred),32.652,32.652,230.0,36.377,35.536,31.844,-0.1023998680484922,-0.0811571364250337,38.20542857142857,3.056235726564057,34.38216666666666,3.1419572889451497,0.0515066461842637,1655.0,236.42857142857144,6147.0,204.9,0,8,0.0,30.357142857142858,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-18,AWP | Asiimov (Battle-Scarred),32.652,32.652,230.0,36.377,35.536,31.844,-0.1023998680484922,-0.0811571364250337,38.20542857142857,3.056235726564057,34.38216666666666,3.1419572889451497,0.0515066461842637,1655.0,236.42857142857144,6147.0,204.9,0,8,0.0,30.357142857142858,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,AWP | Asiimov (Battle-Scarred),34.127,34.127,194.0,32.652,36.854,29.233,0.0451733431336518,-0.0739946817170456,37.81585714285715,3.3621612279081705,34.545300000000005,2.993936574144483,0.0496030042381861,1659.0,237.0,6172.0,205.7333333333333,1,8,0.0,30.33914285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-19,AWP | Asiimov (Battle-Scarred),34.127,34.127,194.0,32.652,36.854,29.233,0.0451733431336518,-0.0739946817170456,37.81585714285715,3.3621612279081705,34.545300000000005,2.993936574144483,0.0496030042381861,1659.0,237.0,6172.0,205.7333333333333,1,8,0.0,30.33914285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-20,AWP | Asiimov (Battle-Scarred),35.06,35.06,189.0,34.127,37.653,30.212,0.0273390570516014,-0.0688656946325657,37.44542857142857,3.499726554915922,34.706900000000005,2.884520044998821,0.0495032795119891,1642.0,234.57142857142856,6196.0,206.53333333333333,2,8,0.0,30.169142857142862,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-20,AWP | Asiimov (Battle-Scarred),35.06,35.06,189.0,34.127,37.653,30.212,0.0273390570516014,-0.0688656946325657,37.44542857142857,3.499726554915922,34.706900000000005,2.884520044998821,0.0495032795119891,1642.0,234.57142857142856,6196.0,206.53333333333333,2,8,0.0,30.169142857142862,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-21,AWP | Asiimov (Battle-Scarred),34.479,34.479,219.0,35.06,41.381,29.787,-0.0165715915573303,-0.1667915226794906,36.459428571428575,3.212524723957905,34.8633,2.7369470236012976,0.0495394977511258,1621.0,231.57142857142856,6277.0,209.2333333333333,3,8,0.0,29.46971428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-21,AWP | Asiimov (Battle-Scarred),34.479,34.479,219.0,35.06,41.381,29.787,-0.0165715915573303,-0.1667915226794906,36.459428571428575,3.212524723957905,34.8633,2.7369470236012976,0.0495394977511258,1621.0,231.57142857142856,6277.0,209.2333333333333,3,8,0.0,29.46971428571429,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-22,AWP | Asiimov (Battle-Scarred),33.923,33.923,211.0,34.479,41.659,30.223,-0.01612575770759,-0.1856981684629971,35.35428571428572,2.481092715160901,34.98663333333334,2.6052627312593426,0.0496708895339237,1579.0,225.57142857142856,6312.0,210.4,4,8,0.0,28.833714285714287,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-22,AWP | Asiimov (Battle-Scarred),33.923,33.923,211.0,34.479,41.659,30.223,-0.01612575770759,-0.1856981684629971,35.35428571428572,2.481092715160901,34.98663333333334,2.6052627312593426,0.0496708895339237,1579.0,225.57142857142856,6312.0,210.4,4,8,0.0,28.833714285714287,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,AWP | Asiimov (Battle-Scarred),33.95,33.95,229.0,33.923,40.862,30.429,0.0007959201721545,-0.1691547158729381,34.36685714285714,1.062526830393531,35.104000000000006,2.473264751969213,0.0496757081619783,1556.0,222.28571428571428,6379.0,212.63333333333333,5,8,0.0,28.620857142857147,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-23,AWP | Asiimov (Battle-Scarred),33.95,33.95,229.0,33.923,40.862,30.429,0.0007959201721545,-0.1691547158729381,34.36685714285714,1.062526830393531,35.104000000000006,2.473264751969213,0.0496757081619783,1556.0,222.28571428571428,6379.0,212.63333333333333,5,8,0.0,28.620857142857147,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,AWP | Asiimov (Battle-Scarred),35.016,35.016,212.0,33.95,36.377,33.727,0.0313991163475697,-0.0374137504467109,34.17242857142857,0.7577068519350918,35.14696666666668,2.460131344506269,0.0461251420729009,1484.0,212.0,6393.0,213.1,6,8,0.0,28.48014285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-24,AWP | Asiimov (Battle-Scarred),35.016,35.016,212.0,33.95,36.377,33.727,0.0313991163475697,-0.0374137504467109,34.17242857142857,0.7577068519350918,35.14696666666668,2.460131344506269,0.0461251420729009,1484.0,212.0,6393.0,213.1,6,8,0.0,28.48014285714285,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-25,AWP | Asiimov (Battle-Scarred),36.178,36.178,248.0,35.016,32.652,32.012,0.0331848297920949,0.1079872595859363,34.67614285714286,0.7515084694079198,35.285833333333336,2.3959958414451026,0.0453556509428534,1502.0,214.57142857142856,6457.0,215.2333333333333,0,8,0.0,28.269571428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-25,AWP | Asiimov (Battle-Scarred),36.178,36.178,248.0,35.016,32.652,32.012,0.0331848297920949,0.1079872595859363,34.67614285714286,0.7515084694079198,35.285833333333336,2.3959958414451026,0.0453556509428534,1502.0,214.57142857142856,6457.0,215.2333333333333,0,8,0.0,28.269571428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-26,AWP | Asiimov (Battle-Scarred),35.981,35.981,241.0,36.178,34.127,32.634,-0.0054452982475536,0.0543264863597736,34.940999999999995,0.833529843496919,35.3974,2.347349606116083,0.0453140657692178,1549.0,221.28571428571428,6498.0,216.6,1,8,0.0,27.92242857142857,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-26,AWP | Asiimov (Battle-Scarred),35.981,35.981,241.0,36.178,34.127,32.634,-0.0054452982475536,0.0543264863597736,34.940999999999995,0.833529843496919,35.3974,2.347349606116083,0.0453140657692178,1549.0,221.28571428571428,6498.0,216.6,1,8,0.0,27.92242857142857,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-27,AWP | Asiimov (Battle-Scarred),37.188,37.188,248.0,35.981,35.06,31.853,0.0335454823379006,0.0606959498003423,35.245,1.149617327635592,35.57523333333334,2.273002723027161,0.0452948026917129,1608.0,229.7142857142857,6543.0,218.1,2,8,0.0,27.79928571428572,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-27,AWP | Asiimov (Battle-Scarred),37.188,37.188,248.0,35.981,35.06,31.853,0.0335454823379006,0.0606959498003423,35.245,1.149617327635592,35.57523333333334,2.273002723027161,0.0452948026917129,1608.0,229.7142857142857,6543.0,218.1,2,8,0.0,27.79928571428572,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-28,AWP | Asiimov (Battle-Scarred),37.405,37.405,229.0,37.188,34.479,33.458,0.0058352156609657,0.0848632500942603,35.663,1.3151380155709893,35.7068,2.26084288706668,0.0445465242770516,1618.0,231.14285714285717,6568.0,218.9333333333333,3,8,0.0,27.90814285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-28,AWP | Asiimov (Battle-Scarred),37.405,37.405,229.0,37.188,34.479,33.458,0.0058352156609657,0.0848632500942603,35.663,1.3151380155709893,35.7068,2.26084288706668,0.0445465242770516,1618.0,231.14285714285717,6568.0,218.9333333333333,3,8,0.0,27.90814285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-29,AWP | Asiimov (Battle-Scarred),36.379,36.379,262.0,37.405,33.923,34.108,-0.0274294880363589,0.0723992571411724,36.01385714285714,1.1167853647950476,35.7825,2.2440001002673777,0.0448245822930256,1669.0,238.42857142857144,6638.0,221.26666666666668,4,8,0.0,28.103285714285715,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-29,AWP | Asiimov (Battle-Scarred),36.379,36.379,262.0,37.405,33.923,34.108,-0.0274294880363589,0.0723992571411724,36.01385714285714,1.1167853647950476,35.7825,2.2440001002673777,0.0448245822930256,1669.0,238.42857142857144,6638.0,221.26666666666668,4,8,0.0,28.103285714285715,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,AWP | Asiimov (Battle-Scarred),36.744,36.744,270.0,36.379,33.95,33.528,0.0100332609472497,0.0822974963181146,36.413,0.7453536073569388,35.88969999999999,2.2103020178247137,0.0446814042100833,1710.0,244.28571428571428,6702.0,223.4,5,8,0.0,27.923714285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-30,AWP | Asiimov (Battle-Scarred),36.744,36.744,270.0,36.379,33.95,33.528,0.0100332609472497,0.0822974963181146,36.413,0.7453536073569388,35.88969999999999,2.2103020178247137,0.0446814042100833,1710.0,244.28571428571428,6702.0,223.4,5,8,0.0,27.923714285714286,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-31,AWP | Asiimov (Battle-Scarred),36.473,36.473,243.0,36.744,35.016,33.855,-0.0073753537992597,0.0416095499200366,36.62114285714286,0.4836750469275927,35.976966666666655,2.179715738092674,0.0447146167373695,1741.0,248.7142857142857,6754.0,225.13333333333333,6,8,0.0,27.382571428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-31,AWP | Asiimov (Battle-Scarred),36.473,36.473,243.0,36.744,35.016,33.855,-0.0073753537992597,0.0416095499200366,36.62114285714286,0.4836750469275927,35.976966666666655,2.179715738092674,0.0447146167373695,1741.0,248.7142857142857,6754.0,225.13333333333333,6,8,0.0,27.382571428571428,AWP | Asiimov (Battle-Scarred),AWP | Asiimov (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-01,AWP | Electric Hive (Field-Tested),4.123,4.123,321.0,4.198,3.741,2.252,-0.0178656503096713,0.1021117348302593,4.013714285714286,0.1425228946878504,3.6085666666666674,0.3038760364944159,0.0510304426700726,2028.0,289.7142857142857,8442.0,281.4,4,8,0.0,4.157571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-08-01,AWP | Electric Hive (Field-Tested),4.123,4.123,321.0,4.198,3.741,2.252,-0.0178656503096713,0.1021117348302593,4.013714285714286,0.1425228946878504,3.6085666666666674,0.3038760364944159,0.0510304426700726,2028.0,289.7142857142857,8442.0,281.4,4,8,0.0,4.157571428571429,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,AWP | Electric Hive (Field-Tested),4.57,4.57,318.0,4.123,3.717,2.802,0.1084162017948096,0.2294861447403819,4.135571428571429,0.1925986627626454,3.6675,0.3130404393471659,0.0343835996612958,2067.0,295.2857142857143,8475.0,282.5,5,8,0.0,4.174,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-02,AWP | Electric Hive (Field-Tested),4.57,4.57,318.0,4.123,3.717,2.802,0.1084162017948096,0.2294861447403819,4.135571428571429,0.1925986627626454,3.6675,0.3130404393471659,0.0343835996612958,2067.0,295.2857142857143,8475.0,282.5,5,8,0.0,4.174,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-03,AWP | Electric Hive (Field-Tested),4.386,4.386,343.0,4.57,3.974,3.007,-0.0402625820568928,0.1036738802214394,4.194428571428571,0.1971292955998004,3.7134666666666662,0.3139226797937494,0.0342376702958764,2135.0,305.0,8538.0,284.6,6,8,0.0,4.170285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-03,AWP | Electric Hive (Field-Tested),4.386,4.386,343.0,4.57,3.974,3.007,-0.0402625820568928,0.1036738802214394,4.194428571428571,0.1971292955998004,3.7134666666666662,0.3139226797937494,0.0342376702958764,2135.0,305.0,8538.0,284.6,6,8,0.0,4.170285714285715,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-08-04,AWP | Electric Hive (Field-Tested),4.089,4.089,342.0,4.386,3.972,3.172,-0.0677154582763337,0.0294561933534744,4.211142857142858,0.181935960924582,3.744033333333333,0.3042056851685861,0.0362789943973733,2189.0,312.7142857142857,8618.0,287.26666666666665,0,8,0.0,4.211142857142858,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-04,AWP | Electric Hive (Field-Tested),4.089,4.089,342.0,4.386,3.972,3.172,-0.0677154582763337,0.0294561933534744,4.211142857142858,0.181935960924582,3.744033333333333,0.3042056851685861,0.0362789943973733,2189.0,312.7142857142857,8618.0,287.26666666666665,0,8,0.0,4.211142857142858,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-05,AWP | Electric Hive (Field-Tested),3.796,3.796,314.0,4.089,4.082,3.376,-0.0716556615309368,-0.0700636942675159,4.170285714285714,0.2316664562226814,3.758033333333333,0.2965133480225731,0.037574374501409,2226.0,318.0,8663.0,288.76666666666665,1,8,0.0,4.194428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-05,AWP | Electric Hive (Field-Tested),3.796,3.796,314.0,4.089,4.082,3.376,-0.0716556615309368,-0.0700636942675159,4.170285714285714,0.2316664562226814,3.758033333333333,0.2965133480225731,0.037574374501409,2226.0,318.0,8663.0,288.76666666666665,1,8,0.0,4.194428571428572,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-06,AWP | Electric Hive (Field-Tested),4.056,4.056,296.0,3.796,4.03,3.488,0.0684931506849315,0.0064516129032257,4.174,0.2295865849739484,3.7769666666666666,0.2968005484421408,0.038977792601786,2221.0,317.2857142857143,8680.0,289.3333333333333,2,8,0.0,4.13557142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-06,AWP | Electric Hive (Field-Tested),4.056,4.056,296.0,3.796,4.03,3.488,0.0684931506849315,0.0064516129032257,4.174,0.2295865849739484,3.7769666666666666,0.2968005484421408,0.038977792601786,2221.0,317.2857142857143,8680.0,289.3333333333333,2,8,0.0,4.13557142857143,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-07,AWP | Electric Hive (Field-Tested),4.083,4.083,328.0,4.056,4.198,3.604,0.0066568047337278,-0.027393997141496,4.157571428571429,0.2313888854861673,3.7929333333333335,0.2999337630581496,0.038644096233345,2262.0,323.1428571428572,8745.0,291.5,3,8,0.0,4.013714285714286,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-07,AWP | Electric Hive (Field-Tested),4.083,4.083,328.0,4.056,4.198,3.604,0.0066568047337278,-0.027393997141496,4.157571428571429,0.2313888854861673,3.7929333333333335,0.2999337630581496,0.038644096233345,2262.0,323.1428571428572,8745.0,291.5,3,8,0.0,4.013714285714286,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-08,AWP | Electric Hive (Field-Tested),4.22,4.22,315.0,4.083,4.123,3.498,0.0335537594905706,0.023526558331312,4.171428571428572,0.2318077141221375,3.817,0.3042385029325952,0.0384324859514669,2256.0,322.2857142857143,8777.0,292.56666666666666,4,8,0.0,3.9591428571428575,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-08-08,AWP | Electric Hive (Field-Tested),4.22,4.22,315.0,4.083,4.123,3.498,0.0335537594905706,0.023526558331312,4.171428571428572,0.2318077141221375,3.817,0.3042385029325952,0.0384324859514669,2256.0,322.2857142857143,8777.0,292.56666666666666,4,8,0.0,3.9591428571428575,AWP | Electric Hive (Field-Tested),AWP | Electric Hive (Field-Tested),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
