date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-02-11,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1260.0,0.112,0.116,0.117,-0.0446428571428572,-0.0775862068965518,0.1111428571428571,0.0029965967090575,0.1172,0.0048948953002081,0.0288142275756558,9909.0,1415.571428571429,48137.0,1604.5666666666666,2,2,0.0,0.1214285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-11,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1260.0,0.112,0.116,0.117,-0.0446428571428572,-0.0775862068965518,0.1111428571428571,0.0029965967090575,0.1172,0.0048948953002081,0.0288142275756558,9909.0,1415.571428571429,48137.0,1604.5666666666666,2,2,0.0,0.1214285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,UMP-45 | Delusion (Minimal Wear),0.102,0.102,1494.0,0.107,0.116,0.117,-0.0467289719626168,-0.1206896551724139,0.1091428571428571,0.0036811710647786,0.1167,0.0056044625076808,0.0298774990284154,10032.0,1433.142857142857,47666.0,1588.8666666666666,3,2,0.0,0.1215714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-12,UMP-45 | Delusion (Minimal Wear),0.102,0.102,1494.0,0.107,0.116,0.117,-0.0467289719626168,-0.1206896551724139,0.1091428571428571,0.0036811710647786,0.1167,0.0056044625076808,0.0298774990284154,10032.0,1433.142857142857,47666.0,1588.8666666666666,3,2,0.0,0.1215714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,UMP-45 | Delusion (Minimal Wear),0.104,0.104,1534.0,0.102,0.112,0.121,0.0196078431372548,-0.0714285714285715,0.108,0.0038544964466377,0.1161333333333333,0.0059873941651513,0.0293647313606542,10116.0,1445.142857142857,47402.0,1580.0666666666666,4,2,0.0,0.1207142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-13,UMP-45 | Delusion (Minimal Wear),0.104,0.104,1534.0,0.102,0.112,0.121,0.0196078431372548,-0.0714285714285715,0.108,0.0038544964466377,0.1161333333333333,0.0059873941651513,0.0293647313606542,10116.0,1445.142857142857,47402.0,1580.0666666666666,4,2,0.0,0.1207142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,UMP-45 | Delusion (Minimal Wear),0.11,0.11,1761.0,0.104,0.113,0.126,0.0576923076923077,-0.0265486725663717,0.1075714285714285,0.0034166459266004,0.1156,0.0057942500233708,0.0303485709565916,10162.0,1451.7142857142858,47521.0,1584.0333333333333,5,2,0.0,0.1201428571428571,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-14,UMP-45 | Delusion (Minimal Wear),0.11,0.11,1761.0,0.104,0.113,0.126,0.0576923076923077,-0.0265486725663717,0.1075714285714285,0.0034166459266004,0.1156,0.0057942500233708,0.0303485709565916,10162.0,1451.7142857142858,47521.0,1584.0333333333333,5,2,0.0,0.1201428571428571,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,UMP-45 | Delusion (Minimal Wear),0.104,0.104,1686.0,0.11,0.107,0.12,-0.0545454545454545,-0.02803738317757,0.1071428571428571,0.0036421567954234,0.1150666666666667,0.0060933479212079,0.0307034096909209,10258.0,1465.428571428571,47399.0,1579.9666666666667,6,2,0.0,0.1205714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-15,UMP-45 | Delusion (Minimal Wear),0.104,0.104,1686.0,0.11,0.107,0.12,-0.0545454545454545,-0.02803738317757,0.1071428571428571,0.0036421567954234,0.1150666666666667,0.0060933479212079,0.0307034096909209,10258.0,1465.428571428571,47399.0,1579.9666666666667,6,2,0.0,0.1205714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-16,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1460.0,0.104,0.111,0.121,0.0384615384615385,-0.027027027027027,0.1067142857142857,0.0033258419219493,0.1146333333333333,0.0061181878217509,0.0315798533174195,10415.0,1487.857142857143,46968.0,1565.6,0,2,0.0,0.1205714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-16,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1460.0,0.104,0.111,0.121,0.0384615384615385,-0.027027027027027,0.1067142857142857,0.0033258419219493,0.1146333333333333,0.0061181878217509,0.0315798533174195,10415.0,1487.857142857143,46968.0,1565.6,0,2,0.0,0.1205714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,UMP-45 | Delusion (Minimal Wear),0.102,0.102,1338.0,0.108,0.112,0.12,-0.0555555555555555,-0.0892857142857144,0.1052857142857142,0.0028642768079662,0.1140333333333333,0.006436786637929,0.0329404148772033,10533.0,1504.7142857142858,46234.0,1541.1333333333334,1,2,0.0,0.1204285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-17,UMP-45 | Delusion (Minimal Wear),0.102,0.102,1338.0,0.108,0.112,0.12,-0.0555555555555555,-0.0892857142857144,0.1052857142857142,0.0028642768079662,0.1140333333333333,0.006436786637929,0.0329404148772033,10533.0,1504.7142857142858,46234.0,1541.1333333333334,1,2,0.0,0.1204285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,UMP-45 | Delusion (Minimal Wear),0.106,0.106,1239.0,0.102,0.107,0.118,0.0392156862745098,-0.0093457943925233,0.1051428571428571,0.002799416848895,0.1136333333333333,0.0065497243368624,0.0337888993620799,10512.0,1501.7142857142858,45837.0,1527.9,2,2,0.0,0.1202857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-18,UMP-45 | Delusion (Minimal Wear),0.106,0.106,1239.0,0.102,0.107,0.118,0.0392156862745098,-0.0093457943925233,0.1051428571428571,0.002799416848895,0.1136333333333333,0.0065497243368624,0.0337888993620799,10512.0,1501.7142857142858,45837.0,1527.9,2,2,0.0,0.1202857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1468.0,0.106,0.102,0.118,0.0188679245283018,0.0588235294117647,0.106,0.0026186146828319,0.1133,0.0065734313718179,0.0340135861979759,10486.0,1498.0,45813.0,1527.1,3,2,0.0,0.1198571428571428,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-19,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1468.0,0.106,0.102,0.118,0.0188679245283018,0.0588235294117647,0.106,0.0026186146828319,0.1133,0.0065734313718179,0.0340135861979759,10486.0,1498.0,45813.0,1527.1,3,2,0.0,0.1198571428571428,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1501.0,0.108,0.104,0.121,-0.0092592592592593,0.0288461538461539,0.1064285714285714,0.0024989793835051,0.1128333333333333,0.0065068340142414,0.0336368300610381,10453.0,1493.2857142857142,45941.0,1531.3666666666666,4,2,0.0,0.1192857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-20,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1501.0,0.108,0.104,0.121,-0.0092592592592593,0.0288461538461539,0.1064285714285714,0.0024989793835051,0.1128333333333333,0.0065068340142414,0.0336368300610381,10453.0,1493.2857142857142,45941.0,1531.3666666666666,4,2,0.0,0.1192857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-21,UMP-45 | Delusion (Minimal Wear),0.109,0.109,1548.0,0.107,0.11,0.123,0.0186915887850467,-0.0090909090909091,0.1062857142857142,0.0023123448651769,0.1123666666666667,0.0062582390139363,0.0336820055603387,10240.0,1462.857142857143,45796.0,1526.5333333333333,5,2,0.0,0.1182857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-21,UMP-45 | Delusion (Minimal Wear),0.109,0.109,1548.0,0.107,0.11,0.123,0.0186915887850467,-0.0090909090909091,0.1062857142857142,0.0023123448651769,0.1123666666666667,0.0062582390139363,0.0336820055603387,10240.0,1462.857142857143,45796.0,1526.5333333333333,5,2,0.0,0.1182857142857142,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-22,UMP-45 | Delusion (Minimal Wear),0.11,0.11,1425.0,0.109,0.104,0.124,0.0091743119266054,0.0576923076923077,0.1071428571428571,0.0024159335036125,0.1119,0.0058841595265027,0.0336944886919319,9979.0,1425.571428571429,45425.0,1514.1666666666667,6,2,0.0,0.1177142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-22,UMP-45 | Delusion (Minimal Wear),0.11,0.11,1425.0,0.109,0.104,0.124,0.0091743119266054,0.0576923076923077,0.1071428571428571,0.0024159335036125,0.1119,0.0058841595265027,0.0336944886919319,9979.0,1425.571428571429,45425.0,1514.1666666666667,6,2,0.0,0.1177142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1294.0,0.11,0.108,0.127,-0.0272727272727273,-0.0092592592592593,0.107,0.0023904572186687,0.1112333333333333,0.0052324840075139,0.0335551912610958,9813.0,1401.857142857143,45053.0,1501.7666666666669,0,2,0.0,0.1178571428571428,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-23,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1294.0,0.11,0.108,0.127,-0.0272727272727273,-0.0092592592592593,0.107,0.0023904572186687,0.1112333333333333,0.0052324840075139,0.0335551912610958,9813.0,1401.857142857143,45053.0,1501.7666666666669,0,2,0.0,0.1178571428571428,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1256.0,0.107,0.102,0.119,0.0093457943925234,0.0588235294117647,0.1078571428571428,0.0012453996981544,0.1108666666666666,0.0050578871302375,0.03186705550708,9731.0,1390.142857142857,44414.0,1480.4666666666667,1,2,0.0,0.1184285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-24,UMP-45 | Delusion (Minimal Wear),0.108,0.108,1256.0,0.107,0.102,0.119,0.0093457943925234,0.0588235294117647,0.1078571428571428,0.0012453996981544,0.1108666666666666,0.0050578871302375,0.03186705550708,9731.0,1390.142857142857,44414.0,1480.4666666666667,1,2,0.0,0.1184285714285714,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,UMP-45 | Delusion (Minimal Wear),0.111,0.111,1250.0,0.108,0.106,0.119,0.0277777777777779,0.0471698113207548,0.1085714285714285,0.0013997084244475,0.1106,0.0048276978640617,0.0323326818790562,9742.0,1391.7142857142858,44088.0,1469.6,2,2,0.0,0.1191428571428571,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-25,UMP-45 | Delusion (Minimal Wear),0.111,0.111,1250.0,0.108,0.106,0.119,0.0277777777777779,0.0471698113207548,0.1085714285714285,0.0013997084244475,0.1106,0.0048276978640617,0.0323326818790562,9742.0,1391.7142857142858,44088.0,1469.6,2,2,0.0,0.1191428571428571,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,UMP-45 | Delusion (Minimal Wear),0.112,0.112,1269.0,0.111,0.108,0.119,0.0090090090090089,0.0370370370370369,0.1091428571428571,0.0018070158058105,0.1103666666666667,0.0045788159556325,0.0323897031626831,9543.0,1363.2857142857142,43720.0,1457.3333333333333,3,2,0.0,0.1195714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-26,UMP-45 | Delusion (Minimal Wear),0.112,0.112,1269.0,0.111,0.108,0.119,0.0090090090090089,0.0370370370370369,0.1091428571428571,0.0018070158058105,0.1103666666666667,0.0045788159556325,0.0323897031626831,9543.0,1363.2857142857142,43720.0,1457.3333333333333,3,2,0.0,0.1195714285714285,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1535.0,0.112,0.107,0.12,-0.0446428571428572,0.0,0.1091428571428571,0.0018070158058105,0.1099333333333333,0.0042499673201357,0.0332381645601952,9577.0,1368.142857142857,43763.0,1458.7666666666669,4,2,0.0,0.1197142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-27,UMP-45 | Delusion (Minimal Wear),0.107,0.107,1535.0,0.112,0.107,0.12,-0.0446428571428572,0.0,0.1091428571428571,0.0018070158058105,0.1099333333333333,0.0042499673201357,0.0332381645601952,9577.0,1368.142857142857,43763.0,1458.7666666666669,4,2,0.0,0.1197142857142857,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-28,UMP-45 | Delusion (Minimal Wear),0.106,0.106,1641.0,0.107,0.109,0.117,-0.0093457943925233,-0.0275229357798165,0.1087142857142857,0.0021189138534559,0.1095666666666667,0.0040962042049791,0.0330148733420497,9670.0,1381.428571428571,44015.0,1467.1666666666667,5,2,0.0,0.12,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-28,UMP-45 | Delusion (Minimal Wear),0.106,0.106,1641.0,0.107,0.109,0.117,-0.0093457943925233,-0.0275229357798165,0.1087142857142857,0.0021189138534559,0.1095666666666667,0.0040962042049791,0.0330148733420497,9670.0,1381.428571428571,44015.0,1467.1666666666667,5,2,0.0,0.12,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,UMP-45 | Scorched (Battle-Scarred),0.033,0.033,115.0,0.032,0.03,0.03,0.03125,0.1,0.0314285714285714,0.0012936264483053,0.0307666666666666,0.0014067298564006,0.0604732429364599,742.0,106.0,3810.0,127.0,6,2,0.0,0.0352857142857142,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-01,UMP-45 | Scorched (Battle-Scarred),0.033,0.033,115.0,0.032,0.03,0.03,0.03125,0.1,0.0314285714285714,0.0012936264483053,0.0307666666666666,0.0014067298564006,0.0604732429364599,742.0,106.0,3810.0,127.0,6,2,0.0,0.0352857142857142,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,UMP-45 | Scorched (Battle-Scarred),0.052,0.052,124.0,0.033,0.03,0.03,0.5757575757575757,0.7333333333333334,0.0345714285714285,0.0072082718923102,0.0315,0.0040558599581346,0.1189417574679409,756.0,108.0,3787.0,126.23333333333332,0,2,0.0,0.0349999999999999,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-02,UMP-45 | Scorched (Battle-Scarred),0.052,0.052,124.0,0.033,0.03,0.03,0.5757575757575757,0.7333333333333334,0.0345714285714285,0.0072082718923102,0.0315,0.0040558599581346,0.1189417574679409,756.0,108.0,3787.0,126.23333333333332,0,2,0.0,0.0349999999999999,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,UMP-45 | Scorched (Battle-Scarred),0.033,0.033,111.0,0.052,0.03,0.03,-0.3653846153846153,0.1,0.0349999999999999,0.0070101966550773,0.0316,0.0040546269865426,0.1379781931203215,766.0,109.42857142857144,3747.0,124.9,1,2,0.0,0.0345714285714285,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-03,UMP-45 | Scorched (Battle-Scarred),0.033,0.033,111.0,0.052,0.03,0.03,-0.3653846153846153,0.1,0.0349999999999999,0.0070101966550773,0.0316,0.0040546269865426,0.1379781931203215,766.0,109.42857142857144,3747.0,124.9,1,2,0.0,0.0345714285714285,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,UMP-45 | Scorched (Battle-Scarred),0.034,0.034,76.0,0.033,0.032,0.03,0.0303030303030302,0.0625,0.0352857142857142,0.0069223093940489,0.0317333333333333,0.0040655736235971,0.1379975672336239,741.0,105.85714285714286,3700.0,123.33333333333331,2,2,0.0,0.0314285714285714,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-04,UMP-45 | Scorched (Battle-Scarred),0.034,0.034,76.0,0.033,0.032,0.03,0.0303030303030302,0.0625,0.0352857142857142,0.0069223093940489,0.0317333333333333,0.0040655736235971,0.1379975672336239,741.0,105.85714285714286,3700.0,123.33333333333331,2,2,0.0,0.0314285714285714,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,UMP-45 | Scorched (Battle-Scarred),0.03,0.03,88.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.0352857142857142,0.0069223093940489,0.0317333333333333,0.0040655736235971,0.1399691014520148,733.0,104.71428571428572,3658.0,121.93333333333334,3,2,0.0,0.031,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-05,UMP-45 | Scorched (Battle-Scarred),0.03,0.03,88.0,0.034,0.03,0.03,-0.1176470588235295,0.0,0.0352857142857142,0.0069223093940489,0.0317333333333333,0.0040655736235971,0.1399691014520148,733.0,104.71428571428572,3658.0,121.93333333333334,3,2,0.0,0.031,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,UMP-45 | Scorched (Battle-Scarred),0.032,0.032,71.0,0.03,0.033,0.03,0.0666666666666666,-0.0303030303030302,0.0351428571428571,0.0069780998524684,0.0318,0.0040529824409521,0.1403359063957104,691.0,98.71428571428572,3627.0,120.9,4,2,0.0,0.0311428571428571,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-06,UMP-45 | Scorched (Battle-Scarred),0.032,0.032,71.0,0.03,0.033,0.03,0.0666666666666666,-0.0303030303030302,0.0351428571428571,0.0069780998524684,0.0318,0.0040529824409521,0.1403359063957104,691.0,98.71428571428572,3627.0,120.9,4,2,0.0,0.0311428571428571,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,UMP-45 | Scorched (Battle-Scarred),0.032,0.032,170.0,0.032,0.032,0.03,0.0,0.0,0.0351428571428571,0.0069780998524684,0.0318666666666666,0.0040392518559202,0.1403359063957104,755.0,107.85714285714286,3698.0,123.26666666666668,5,2,0.0,0.0307142857142857,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-07,UMP-45 | Scorched (Battle-Scarred),0.032,0.032,170.0,0.032,0.032,0.03,0.0,0.0,0.0351428571428571,0.0069780998524684,0.0318666666666666,0.0040392518559202,0.1403359063957104,755.0,107.85714285714286,3698.0,123.26666666666668,5,2,0.0,0.0307142857142857,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-08,UMP-45 | Scorched (Battle-Scarred),0.034,0.034,154.0,0.032,0.033,0.03,0.0625,0.0303030303030302,0.0352857142857142,0.0069429159315559,0.032,0.0040414518843273,0.1406161702815504,794.0,113.42857142857144,3706.0,123.53333333333332,6,2,0.0,0.0308571428571428,UMP-45 | Scorched (Battle-Scarred),UMP-45 | Scorched (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
