date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-10-01,AUG | Colony (Battle-Scarred),0.03,0.03,43.0,0.03,0.03,0.032,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0306,0.002026491220476,0.0857861091730051,303.0,43.285714285714285,1551.0,51.7,2,10,0.0,0.0301428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-25,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,185.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1027.0,146.71428571428572,8859.0,295.3,5,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-26,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,150.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1012.0,144.57142857142858,8553.0,285.1,6,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-26,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,150.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1012.0,144.57142857142858,8553.0,285.1,6,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-27,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,106.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,955.0,136.42857142857142,7972.0,265.7333333333333,0,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-27,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,106.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,955.0,136.42857142857142,7972.0,265.7333333333333,0,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-28,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,171.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1012.0,144.57142857142858,7618.0,253.9333333333333,1,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-28,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,171.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1012.0,144.57142857142858,7618.0,253.9333333333333,1,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,156.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1044.0,149.14285714285714,7317.0,243.9,2,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-29,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,156.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1044.0,149.14285714285714,7317.0,243.9,2,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-30,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,257.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1162.0,166.0,7098.0,236.6,3,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-30,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,257.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1162.0,166.0,7098.0,236.6,3,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,194.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1219.0,174.14285714285714,6740.0,224.66666666666663,4,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-31,MP7 | Olive Plaid (Minimal Wear),0.03,0.03,194.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,1219.0,174.14285714285714,6740.0,224.66666666666663,4,10,0.0,0.03,MP7 | Olive Plaid (Minimal Wear),MP7 | Olive Plaid (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,MP9 | Setting Sun (Well-Worn),0.246,0.246,192.0,0.26,0.275,0.947,-0.0538461538461538,-0.1054545454545455,0.2628571428571428,0.0091249825272407,0.4418666666666665,0.2016084874756571,0.0727047222319635,1350.0,192.8571428571429,4929.0,164.3,2,10,0.0,0.3361428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-01,MP9 | Setting Sun (Well-Worn),0.246,0.246,192.0,0.26,0.275,0.947,-0.0538461538461538,-0.1054545454545455,0.2628571428571428,0.0091249825272407,0.4418666666666665,0.2016084874756571,0.0727047222319635,1350.0,192.8571428571429,4929.0,164.3,2,10,0.0,0.3361428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-02,MP9 | Setting Sun (Well-Worn),0.252,0.252,181.0,0.246,0.272,0.948,0.024390243902439,-0.0735294117647059,0.26,0.0089442719099991,0.4186666666666666,0.1810258422313111,0.0732738027605074,1338.0,191.14285714285717,5009.0,166.96666666666667,3,10,0.0,0.3148571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-02,MP9 | Setting Sun (Well-Worn),0.252,0.252,181.0,0.246,0.272,0.948,0.024390243902439,-0.0735294117647059,0.26,0.0089442719099991,0.4186666666666666,0.1810258422313111,0.0732738027605074,1338.0,191.14285714285717,5009.0,166.96666666666667,3,10,0.0,0.3148571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-03,MP9 | Setting Sun (Well-Worn),0.291,0.291,174.0,0.252,0.277,0.796,0.1547619047619046,0.0505415162454871,0.2619999999999999,0.0131148770486039,0.4018333333333332,0.1681792859487226,0.0777594370007865,1315.0,187.8571428571429,5090.0,169.66666666666666,4,10,0.0,0.2965714285714286,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-03,MP9 | Setting Sun (Well-Worn),0.291,0.291,174.0,0.252,0.277,0.796,0.1547619047619046,0.0505415162454871,0.2619999999999999,0.0131148770486039,0.4018333333333332,0.1681792859487226,0.0777594370007865,1315.0,187.8571428571429,5090.0,169.66666666666666,4,10,0.0,0.2965714285714286,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-04,MP9 | Setting Sun (Well-Worn),0.369,0.369,130.0,0.291,0.261,0.773,0.2680412371134022,0.4137931034482758,0.2774285714285714,0.0396154989253201,0.3883666666666666,0.1534493365540851,0.0943676665400186,1225.0,175.0,5142.0,171.4,5,10,0.0,0.2774285714285714,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-04,MP9 | Setting Sun (Well-Worn),0.369,0.369,130.0,0.291,0.261,0.773,0.2680412371134022,0.4137931034482758,0.2774285714285714,0.0396154989253201,0.3883666666666666,0.1534493365540851,0.0943676665400186,1225.0,175.0,5142.0,171.4,5,10,0.0,0.2774285714285714,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-05,MP9 | Setting Sun (Well-Worn),0.395,0.395,100.0,0.369,0.261,0.773,0.0704607046070462,0.5134099616858239,0.2965714285714285,0.056027689947171,0.3757666666666666,0.1358601445932135,0.0957008727497762,1128.0,161.14285714285714,5147.0,171.56666666666666,6,10,0.0,0.262,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-05,MP9 | Setting Sun (Well-Worn),0.395,0.395,100.0,0.369,0.261,0.773,0.0704607046070462,0.5134099616858239,0.2965714285714285,0.056027689947171,0.3757666666666666,0.1358601445932135,0.0957008727497762,1128.0,161.14285714285714,5147.0,171.56666666666666,6,10,0.0,0.262,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-06,MP9 | Setting Sun (Well-Worn),0.391,0.391,75.0,0.395,0.263,0.712,-0.010126582278481,0.4866920152091254,0.3148571428571428,0.062590342868594,0.3650666666666666,0.1207592462528462,0.09502461387232,1012.0,144.57142857142858,5121.0,170.7,0,10,0.0,0.26,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-06,MP9 | Setting Sun (Well-Worn),0.391,0.391,75.0,0.395,0.263,0.712,-0.010126582278481,0.4866920152091254,0.3148571428571428,0.062590342868594,0.3650666666666666,0.1207592462528462,0.09502461387232,1012.0,144.57142857142858,5121.0,170.7,0,10,0.0,0.26,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-07,MP9 | Setting Sun (Well-Worn),0.409,0.409,42.0,0.391,0.26,0.607,0.0460358056265983,0.5730769230769228,0.3361428571428571,0.0655796757963244,0.3584666666666667,0.1124834012446083,0.0923606135862555,894.0,127.71428571428572,5048.0,168.26666666666668,1,10,0.0,0.2628571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-07,MP9 | Setting Sun (Well-Worn),0.409,0.409,42.0,0.391,0.26,0.607,0.0460358056265983,0.5730769230769228,0.3361428571428571,0.0655796757963244,0.3584666666666667,0.1124834012446083,0.0923606135862555,894.0,127.71428571428572,5048.0,168.26666666666668,1,10,0.0,0.2628571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-08,MP9 | Setting Sun (Well-Worn),0.395,0.395,57.0,0.409,0.246,0.591,-0.0342298288508556,0.6056910569105691,0.3574285714285714,0.0564063247285954,0.3519333333333334,0.1041725918314836,0.0924212853473897,759.0,108.42857142857144,5026.0,167.53333333333333,2,10,0.0,0.267,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-08,MP9 | Setting Sun (Well-Worn),0.395,0.395,57.0,0.409,0.246,0.591,-0.0342298288508556,0.6056910569105691,0.3574285714285714,0.0564063247285954,0.3519333333333334,0.1041725918314836,0.0924212853473897,759.0,108.42857142857144,5026.0,167.53333333333333,2,10,0.0,0.267,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-09,MP9 | Setting Sun (Well-Worn),0.402,0.402,76.0,0.395,0.252,0.653,0.0177215189873418,0.5952380952380953,0.3788571428571429,0.037661759959743,0.3435666666666667,0.0885669928484772,0.090134399901475,654.0,93.42857142857144,5019.0,167.3,3,10,0.0,0.2698571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-09,MP9 | Setting Sun (Well-Worn),0.402,0.402,76.0,0.395,0.252,0.653,0.0177215189873418,0.5952380952380953,0.3788571428571429,0.037661759959743,0.3435666666666667,0.0885669928484772,0.090134399901475,654.0,93.42857142857144,5019.0,167.3,3,10,0.0,0.2698571428571428,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-10,MP9 | Setting Sun (Well-Worn),0.398,0.398,63.0,0.402,0.291,0.624,-0.0099502487562188,0.3676975945017184,0.3941428571428572,0.0115934534658705,0.3360333333333333,0.072558244802978,0.0899329612236509,543.0,77.57142857142857,4953.0,165.1,4,10,0.0,0.2731428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-10,MP9 | Setting Sun (Well-Worn),0.398,0.398,63.0,0.402,0.291,0.624,-0.0099502487562188,0.3676975945017184,0.3941428571428572,0.0115934534658705,0.3360333333333333,0.072558244802978,0.0899329612236509,543.0,77.57142857142857,4953.0,165.1,4,10,0.0,0.2731428571428572,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,MP9 | Setting Sun (Well-Worn),0.382,0.382,64.0,0.398,0.369,0.577,-0.0402010050251256,0.0352303523035231,0.396,0.0078558440484957,0.3295333333333333,0.0579429221063472,0.0893121373411325,477.0,68.14285714285714,4893.0,163.1,5,10,0.0,0.2779999999999999,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-11,MP9 | Setting Sun (Well-Worn),0.382,0.382,64.0,0.398,0.369,0.577,-0.0402010050251256,0.0352303523035231,0.396,0.0078558440484957,0.3295333333333333,0.0579429221063472,0.0893121373411325,477.0,68.14285714285714,4893.0,163.1,5,10,0.0,0.2779999999999999,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,MP9 | Setting Sun (Well-Worn),0.416,0.416,65.0,0.382,0.395,0.43,0.0890052356020942,0.0531645569620251,0.399,0.0104744587313276,0.3290666666666667,0.0571832920431212,0.0785300349701108,442.0,63.142857142857146,4754.0,158.46666666666667,6,10,0.0,0.2857142857142857,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-12,MP9 | Setting Sun (Well-Worn),0.416,0.416,65.0,0.382,0.395,0.43,0.0890052356020942,0.0531645569620251,0.399,0.0104744587313276,0.3290666666666667,0.0571832920431212,0.0785300349701108,442.0,63.142857142857146,4754.0,158.46666666666667,6,10,0.0,0.2857142857142857,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-13,MP9 | Setting Sun (Well-Worn),0.412,0.412,53.0,0.416,0.391,0.376,-0.0096153846153845,0.0537084398976981,0.402,0.0107570574840095,0.3302666666666666,0.0585177655835293,0.0749359930168186,420.0,60.0,4569.0,152.3,0,10,0.0,0.2911428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-13,MP9 | Setting Sun (Well-Worn),0.412,0.412,53.0,0.416,0.391,0.376,-0.0096153846153845,0.0537084398976981,0.402,0.0107570574840095,0.3302666666666666,0.0585177655835293,0.0749359930168186,420.0,60.0,4569.0,152.3,0,10,0.0,0.2911428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-14,MP9 | Setting Sun (Well-Worn),0.391,0.391,47.0,0.412,0.409,0.346,-0.0509708737864076,-0.0440097799511001,0.3994285714285714,0.0109264703862702,0.3317666666666667,0.0594708238457219,0.0740133306435691,425.0,60.71428571428572,4385.0,146.16666666666666,1,10,0.0,0.2992857142857142,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-14,MP9 | Setting Sun (Well-Worn),0.391,0.391,47.0,0.412,0.409,0.346,-0.0509708737864076,-0.0440097799511001,0.3994285714285714,0.0109264703862702,0.3317666666666667,0.0594708238457219,0.0740133306435691,425.0,60.71428571428572,4385.0,146.16666666666666,1,10,0.0,0.2992857142857142,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-15,MP9 | Setting Sun (Well-Worn),0.426,0.426,55.0,0.391,0.395,0.386,0.0895140664961635,0.0784810126582278,0.4038571428571428,0.0140654447030258,0.3331,0.0610979268606281,0.0728722048513633,423.0,60.42857142857143,4249.0,141.63333333333333,2,10,0.0,0.3081428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-15,MP9 | Setting Sun (Well-Worn),0.426,0.426,55.0,0.391,0.395,0.386,0.0895140664961635,0.0784810126582278,0.4038571428571428,0.0140654447030258,0.3331,0.0610979268606281,0.0728722048513633,423.0,60.42857142857143,4249.0,141.63333333333333,2,10,0.0,0.3081428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,MP9 | Setting Sun (Well-Worn),0.402,0.402,32.0,0.426,0.402,0.392,-0.056338028169014,0.0,0.4038571428571428,0.0140654447030258,0.3334333333333333,0.0614446544099285,0.0736885860536508,379.0,54.142857142857146,4081.0,136.03333333333333,3,10,0.0,0.3241428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-16,MP9 | Setting Sun (Well-Worn),0.402,0.402,32.0,0.426,0.402,0.392,-0.056338028169014,0.0,0.4038571428571428,0.0140654447030258,0.3334333333333333,0.0614446544099285,0.0736885860536508,379.0,54.142857142857146,4081.0,136.03333333333333,3,10,0.0,0.3241428571428571,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-17,MP9 | Setting Sun (Well-Worn),0.378,0.378,36.0,0.402,0.398,0.337,-0.0597014925373134,-0.050251256281407,0.4010000000000001,0.0167417357011067,0.3348,0.06196256934634,0.0697658914189649,352.0,50.285714285714285,3970.0,132.33333333333334,4,10,0.0,0.3384285714285714,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-17,MP9 | Setting Sun (Well-Worn),0.378,0.378,36.0,0.402,0.398,0.337,-0.0597014925373134,-0.050251256281407,0.4010000000000001,0.0167417357011067,0.3348,0.06196256934634,0.0697658914189649,352.0,50.285714285714285,3970.0,132.33333333333334,4,10,0.0,0.3384285714285714,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-18,MP9 | Setting Sun (Well-Worn),0.413,0.413,62.0,0.378,0.382,0.329,0.0925925925925925,0.0811518324607329,0.4054285714285713,0.0151549816690009,0.3376,0.0635156673585344,0.0712196796672554,350.0,50.0,3856.0,128.53333333333333,5,10,0.0,0.3457142857142857,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-18,MP9 | Setting Sun (Well-Worn),0.413,0.413,62.0,0.378,0.382,0.329,0.0925925925925925,0.0811518324607329,0.4054285714285713,0.0151549816690009,0.3376,0.0635156673585344,0.0712196796672554,350.0,50.0,3856.0,128.53333333333333,5,10,0.0,0.3457142857142857,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,MP9 | Setting Sun (Well-Worn),0.345,0.345,57.0,0.413,0.416,0.315,-0.1646489104116223,-0.1706730769230769,0.3952857142857142,0.0251493498110461,0.3386,0.0633880114848225,0.0773294862283976,342.0,48.85714285714285,3727.0,124.23333333333332,6,10,0.0,0.3544285714285715,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-19,MP9 | Setting Sun (Well-Worn),0.345,0.345,57.0,0.413,0.416,0.315,-0.1646489104116223,-0.1706730769230769,0.3952857142857142,0.0251493498110461,0.3386,0.0633880114848225,0.0773294862283976,342.0,48.85714285714285,3727.0,124.23333333333332,6,10,0.0,0.3544285714285715,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-20,MP9 | Setting Sun (Well-Worn),0.38,0.38,37.0,0.345,0.412,0.315,0.1014492753623188,-0.0776699029126213,0.3907142857142856,0.0245979922857495,0.3407666666666668,0.0636546323704899,0.0791946677626554,326.0,46.57142857142857,3502.0,116.73333333333332,0,10,0.0,0.3708571428571429,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2014-10-20,MP9 | Setting Sun (Well-Worn),0.38,0.38,37.0,0.345,0.412,0.315,0.1014492753623188,-0.0776699029126213,0.3907142857142856,0.0245979922857495,0.3407666666666668,0.0636546323704899,0.0791946677626554,326.0,46.57142857142857,3502.0,116.73333333333332,0,10,0.0,0.3708571428571429,MP9 | Setting Sun (Well-Worn),MP9 | Setting Sun (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
