date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-01-01,AUG | Colony (Battle-Scarred),0.032,0.032,94.0,0.03,0.037,0.036,0.0666666666666666,-0.1351351351351351,0.0335714285714285,0.003697765458727,0.0354333333333333,0.0057369174843483,0.2006244938534387,554.0,79.14285714285714,1718.0,57.266666666666666,2,1,0.0,0.0331428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-21,MAC-10 | Urban DDPAT (Factory New),0.436,0.436,6.0,0.604,0.562,0.332,-0.2781456953642384,-0.2241992882562278,0.5124285714285715,0.0490097866111807,0.4148333333333332,0.0887168091300753,0.2303973181017679,49.0,7.0,217.0,7.233333333333333,1,1,0.0,0.2587142857142858,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-21,MAC-10 | Urban DDPAT (Factory New),0.436,0.436,6.0,0.604,0.562,0.332,-0.2781456953642384,-0.2241992882562278,0.5124285714285715,0.0490097866111807,0.4148333333333332,0.0887168091300753,0.2303973181017679,49.0,7.0,217.0,7.233333333333333,1,1,0.0,0.2587142857142858,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,MAC-10 | Urban DDPAT (Factory New),0.467,0.467,4.0,0.436,0.476,0.362,0.0711009174311927,-0.01890756302521,0.5111428571428572,0.0500554794244162,0.4183333333333333,0.0886345806606478,0.2302671484403557,46.0,6.571428571428571,213.0,7.1,2,1,0.0,0.2587142857142858,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-22,MAC-10 | Urban DDPAT (Factory New),0.467,0.467,4.0,0.436,0.476,0.362,0.0711009174311927,-0.01890756302521,0.5111428571428572,0.0500554794244162,0.4183333333333333,0.0886345806606478,0.2302671484403557,46.0,6.571428571428571,213.0,7.1,2,1,0.0,0.2587142857142858,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,MAC-10 | Urban DDPAT (Factory New),0.522,0.522,7.0,0.467,0.513,0.419,0.1177730192719486,0.0175438596491228,0.5124285714285713,0.0502020407748448,0.4217666666666666,0.0905677217457865,0.2296656398377204,49.0,7.0,210.0,7.0,3,1,0.0,0.2702857142857143,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-23,MAC-10 | Urban DDPAT (Factory New),0.522,0.522,7.0,0.467,0.513,0.419,0.1177730192719486,0.0175438596491228,0.5124285714285713,0.0502020407748448,0.4217666666666666,0.0905677217457865,0.2296656398377204,49.0,7.0,210.0,7.0,3,1,0.0,0.2702857142857143,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24,MAC-10 | Urban DDPAT (Factory New),0.487,0.487,5.0,0.522,0.511,0.359,-0.0670498084291187,-0.0469667318982387,0.5090000000000001,0.0509957981462338,0.4260333333333333,0.0905253126049406,0.2281266764434622,47.0,6.714285714285714,209.0,6.966666666666667,4,1,0.0,0.2835714285714285,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-24,MAC-10 | Urban DDPAT (Factory New),0.487,0.487,5.0,0.522,0.511,0.359,-0.0670498084291187,-0.0469667318982387,0.5090000000000001,0.0509957981462338,0.4260333333333333,0.0905253126049406,0.2281266764434622,47.0,6.714285714285714,209.0,6.966666666666667,4,1,0.0,0.2835714285714285,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-25,MAC-10 | Urban DDPAT (Factory New),0.567,0.567,9.0,0.487,0.546,0.426,0.164271047227926,0.0384615384615383,0.5120000000000001,0.05363367811899,0.4307333333333333,0.0939953663160524,0.2276659037447755,49.0,7.0,213.0,7.1,5,1,0.0,0.2872857142857142,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-25,MAC-10 | Urban DDPAT (Factory New),0.567,0.567,9.0,0.487,0.546,0.426,0.164271047227926,0.0384615384615383,0.5120000000000001,0.05363367811899,0.4307333333333333,0.0939953663160524,0.2276659037447755,49.0,7.0,213.0,7.1,5,1,0.0,0.2872857142857142,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-26,MAC-10 | Urban DDPAT (Factory New),0.486,0.486,11.0,0.567,0.501,0.339,-0.1428571428571428,-0.029940119760479,0.5098571428571429,0.0543255492942542,0.4356333333333333,0.0929108832280816,0.225782519611544,51.0,7.285714285714286,213.0,7.1,6,1,0.0,0.2935714285714286,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-01-26,MAC-10 | Urban DDPAT (Factory New),0.486,0.486,11.0,0.567,0.501,0.339,-0.1428571428571428,-0.029940119760479,0.5098571428571429,0.0543255492942542,0.4356333333333333,0.0929108832280816,0.225782519611544,51.0,7.285714285714286,213.0,7.1,6,1,0.0,0.2935714285714286,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,MAC-10 | Urban DDPAT (Factory New),0.646,0.646,11.0,0.486,0.604,0.337,0.3292181069958848,0.0695364238410596,0.5158571428571428,0.0655513508010074,0.4459333333333333,0.098372737867539,0.2316361241627627,53.0,7.571428571428571,217.0,7.233333333333333,0,1,0.0,0.298,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-27,MAC-10 | Urban DDPAT (Factory New),0.646,0.646,11.0,0.486,0.604,0.337,0.3292181069958848,0.0695364238410596,0.5158571428571428,0.0655513508010074,0.4459333333333333,0.098372737867539,0.2316361241627627,53.0,7.571428571428571,217.0,7.233333333333333,0,1,0.0,0.298,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28,MAC-10 | Urban DDPAT (Factory New),0.808,0.808,3.0,0.646,0.436,0.341,0.2507739938080495,0.8532110091743121,0.569,0.1129348737737184,0.4615,0.1159205906357163,0.2343684113684973,50.0,7.142857142857143,205.0,6.833333333333333,1,1,0.0,0.303,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-28,MAC-10 | Urban DDPAT (Factory New),0.808,0.808,3.0,0.646,0.436,0.341,0.2507739938080495,0.8532110091743121,0.569,0.1129348737737184,0.4615,0.1159205906357163,0.2343684113684973,50.0,7.142857142857143,205.0,6.833333333333333,1,1,0.0,0.303,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-29,MAC-10 | Urban DDPAT (Factory New),0.703,0.703,4.0,0.808,0.467,0.437,-0.129950495049505,0.5053533190578157,0.6027142857142858,0.1126787016073506,0.4703666666666667,0.1236245615653387,0.2327661329910102,50.0,7.142857142857143,205.0,6.833333333333333,2,1,0.0,0.2958571428571429,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-29,MAC-10 | Urban DDPAT (Factory New),0.703,0.703,4.0,0.808,0.467,0.437,-0.129950495049505,0.5053533190578157,0.6027142857142858,0.1126787016073506,0.4703666666666667,0.1236245615653387,0.2327661329910102,50.0,7.142857142857143,205.0,6.833333333333333,2,1,0.0,0.2958571428571429,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30,MAC-10 | Urban DDPAT (Factory New),0.605,0.605,2.0,0.703,0.522,0.385,-0.139402560455192,0.1590038314176245,0.6145714285714285,0.1078237412802647,0.4777,0.1248620972646757,0.2332639325189408,45.0,6.428571428571429,201.0,6.7,3,1,0.0,0.2788571428571428,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-30,MAC-10 | Urban DDPAT (Factory New),0.605,0.605,2.0,0.703,0.522,0.385,-0.139402560455192,0.1590038314176245,0.6145714285714285,0.1078237412802647,0.4777,0.1248620972646757,0.2332639325189408,45.0,6.428571428571429,201.0,6.7,3,1,0.0,0.2788571428571428,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-31,MAC-10 | Urban DDPAT (Factory New),0.657,0.657,6.0,0.605,0.487,0.249,0.0859504132231405,0.3490759753593431,0.6388571428571428,0.0947016798333868,0.4913,0.1213826319262081,0.2215516437533856,46.0,6.571428571428571,205.0,6.833333333333333,4,1,0.0,0.2674285714285714,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-31,MAC-10 | Urban DDPAT (Factory New),0.657,0.657,6.0,0.605,0.487,0.249,0.0859504132231405,0.3490759753593431,0.6388571428571428,0.0947016798333868,0.4913,0.1213826319262081,0.2215516437533856,46.0,6.571428571428571,205.0,6.833333333333333,4,1,0.0,0.2674285714285714,MAC-10 | Urban DDPAT (Factory New),MAC-10 | Urban DDPAT (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,Nova | Forest Leaves (Battle-Scarred),0.047,0.047,79.0,0.036,0.03,0.03,0.3055555555555556,0.5666666666666667,0.0414285714285714,0.0091940530912594,0.0337333333333333,0.006376693674799,0.1550328393340669,669.0,95.57142857142856,2972.0,99.06666666666666,2,1,0.0,0.0364285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-01,Nova | Forest Leaves (Battle-Scarred),0.047,0.047,79.0,0.036,0.03,0.03,0.3055555555555556,0.5666666666666667,0.0414285714285714,0.0091940530912594,0.0337333333333333,0.006376693674799,0.1550328393340669,669.0,95.57142857142856,2972.0,99.06666666666666,2,1,0.0,0.0364285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,Nova | Forest Leaves (Battle-Scarred),0.036,0.036,103.0,0.047,0.038,0.03,-0.2340425531914893,-0.0526315789473684,0.0411428571428571,0.0093262849965425,0.0339333333333333,0.0063505030421919,0.1619310526031815,667.0,95.28571428571428,2972.0,99.06666666666666,3,1,0.0,0.0362857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-02,Nova | Forest Leaves (Battle-Scarred),0.036,0.036,103.0,0.047,0.038,0.03,-0.2340425531914893,-0.0526315789473684,0.0411428571428571,0.0093262849965425,0.0339333333333333,0.0063505030421919,0.1619310526031815,667.0,95.28571428571428,2972.0,99.06666666666666,3,1,0.0,0.0362857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,60.0,0.036,0.03,0.032,-0.1666666666666666,0.0,0.0411428571428571,0.0093262849965425,0.0338666666666666,0.0063808741999474,0.1650387829998095,646.0,92.28571428571428,2901.0,96.7,4,1,0.0,0.0392857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-03,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,60.0,0.036,0.03,0.032,-0.1666666666666666,0.0,0.0411428571428571,0.0093262849965425,0.0338666666666666,0.0063808741999474,0.1650387829998095,646.0,92.28571428571428,2901.0,96.7,4,1,0.0,0.0392857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-04,Nova | Forest Leaves (Battle-Scarred),0.036,0.036,117.0,0.03,0.033,0.033,0.1999999999999999,0.0909090909090908,0.0415714285714285,0.0090056671499854,0.0339666666666666,0.006390009563547,0.1684586234776671,646.0,92.28571428571428,2932.0,97.73333333333332,5,1,0.0,0.0415714285714285,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-04,Nova | Forest Leaves (Battle-Scarred),0.036,0.036,117.0,0.03,0.033,0.033,0.1999999999999999,0.0909090909090908,0.0415714285714285,0.0090056671499854,0.0339666666666666,0.006390009563547,0.1684586234776671,646.0,92.28571428571428,2932.0,97.73333333333332,5,1,0.0,0.0415714285714285,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-05,Nova | Forest Leaves (Battle-Scarred),0.032,0.032,127.0,0.036,0.048,0.031,-0.111111111111111,-0.3333333333333333,0.0392857142857142,0.0091137930901351,0.034,0.0063770421565696,0.1694756547783883,655.0,93.57142857142856,2966.0,98.86666666666666,6,1,0.0,0.0411428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-05,Nova | Forest Leaves (Battle-Scarred),0.032,0.032,127.0,0.036,0.048,0.031,-0.111111111111111,-0.3333333333333333,0.0392857142857142,0.0091137930901351,0.034,0.0063770421565696,0.1694756547783883,655.0,93.57142857142856,2966.0,98.86666666666666,6,1,0.0,0.0411428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-06,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,169.0,0.032,0.058,0.03,0.15625,-0.3620689655172414,0.0362857142857142,0.0049775003971955,0.0342333333333333,0.0063544385187748,0.1710801059520113,755.0,107.85714285714286,2998.0,99.93333333333334,0,1,0.0,0.0411428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-06,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,169.0,0.032,0.058,0.03,0.15625,-0.3620689655172414,0.0362857142857142,0.0049775003971955,0.0342333333333333,0.0063544385187748,0.1710801059520113,755.0,107.85714285714286,2998.0,99.93333333333334,0,1,0.0,0.0411428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,100.0,0.037,0.036,0.03,0.0,0.0277777777777779,0.0364285714285714,0.0049815987926179,0.0344666666666666,0.0063231497074023,0.1710801059520113,755.0,107.85714285714286,2942.0,98.06666666666666,1,1,0.0,0.0414285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-07,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,100.0,0.037,0.036,0.03,0.0,0.0277777777777779,0.0364285714285714,0.0049815987926179,0.0344666666666666,0.0063231497074023,0.1710801059520113,755.0,107.85714285714286,2942.0,98.06666666666666,1,1,0.0,0.0414285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,88.0,0.037,0.047,0.031,0.0,-0.2127659574468086,0.035,0.0026186146828319,0.0346666666666666,0.0063052006752803,0.1711089197573179,764.0,109.14285714285714,2916.0,97.2,2,1,0.0,0.039,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-08,Nova | Forest Leaves (Battle-Scarred),0.037,0.037,88.0,0.037,0.047,0.031,0.0,-0.2127659574468086,0.035,0.0026186146828319,0.0346666666666666,0.0063052006752803,0.1711089197573179,764.0,109.14285714285714,2916.0,97.2,2,1,0.0,0.039,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-09,Nova | Forest Leaves (Battle-Scarred),0.039,0.039,83.0,0.037,0.036,0.035,0.0540540540540541,0.0833333333333334,0.0354285714285714,0.0029692299558323,0.0348,0.0063529520697074,0.1700504144848487,744.0,106.28571428571428,2891.0,96.36666666666666,3,1,0.0,0.0382857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-01-09,Nova | Forest Leaves (Battle-Scarred),0.039,0.039,83.0,0.037,0.036,0.035,0.0540540540540541,0.0833333333333334,0.0354285714285714,0.0029692299558323,0.0348,0.0063529520697074,0.1700504144848487,744.0,106.28571428571428,2891.0,96.36666666666666,3,1,0.0,0.0382857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-10,Nova | Forest Leaves (Battle-Scarred),0.034,0.034,118.0,0.039,0.03,0.035,-0.1282051282051282,0.1333333333333335,0.036,0.0021380899352993,0.0347666666666666,0.0063544385187748,0.1720494942396742,802.0,114.57142857142856,2908.0,96.93333333333334,4,1,0.0,0.0342857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-10,Nova | Forest Leaves (Battle-Scarred),0.034,0.034,118.0,0.039,0.03,0.035,-0.1282051282051282,0.1333333333333335,0.036,0.0021380899352993,0.0347666666666666,0.0063544385187748,0.1720494942396742,802.0,114.57142857142856,2908.0,96.93333333333334,4,1,0.0,0.0342857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-11,Nova | Forest Leaves (Battle-Scarred),0.065,0.065,70.0,0.034,0.036,0.035,0.9117647058823528,0.8055555555555558,0.0401428571428571,0.0103706808073608,0.0357666666666666,0.008357365347737,0.2356915853271433,755.0,107.85714285714286,2888.0,96.26666666666668,5,1,0.0,0.0317142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-11,Nova | Forest Leaves (Battle-Scarred),0.065,0.065,70.0,0.034,0.036,0.035,0.9117647058823528,0.8055555555555558,0.0401428571428571,0.0103706808073608,0.0357666666666666,0.008357365347737,0.2356915853271433,755.0,107.85714285714286,2888.0,96.26666666666668,5,1,0.0,0.0317142857142857,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-12,Nova | Forest Leaves (Battle-Scarred),0.035,0.035,100.0,0.065,0.032,0.03,-0.4615384615384614,0.09375,0.0405714285714285,0.0100833263057264,0.0359333333333333,0.0082902888302452,0.2505920105214512,728.0,104.0,2897.0,96.56666666666666,6,1,0.0,0.0312857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-12,Nova | Forest Leaves (Battle-Scarred),0.035,0.035,100.0,0.065,0.032,0.03,-0.4615384615384614,0.09375,0.0405714285714285,0.0100833263057264,0.0359333333333333,0.0082902888302452,0.2505920105214512,728.0,104.0,2897.0,96.56666666666666,6,1,0.0,0.0312857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-13,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,88.0,0.035,0.037,0.034,-0.142857142857143,-0.1891891891891891,0.0395714285714285,0.0107152380529138,0.0358,0.0083522452071284,0.2518271756094616,647.0,92.42857142857144,2882.0,96.06666666666666,0,1,0.0,0.0312857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-13,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,88.0,0.035,0.037,0.034,-0.142857142857143,-0.1891891891891891,0.0395714285714285,0.0107152380529138,0.0358,0.0083522452071284,0.2518271756094616,647.0,92.42857142857144,2882.0,96.06666666666666,0,1,0.0,0.0312857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-14,Nova | Forest Leaves (Battle-Scarred),0.033,0.033,59.0,0.03,0.037,0.03,0.1,-0.108108108108108,0.039,0.0109414023650666,0.0359,0.0083,0.2507650708401102,606.0,86.57142857142857,2869.0,95.63333333333334,1,1,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-01-14,Nova | Forest Leaves (Battle-Scarred),0.033,0.033,59.0,0.03,0.037,0.03,0.1,-0.108108108108108,0.039,0.0109414023650666,0.0359,0.0083,0.2507650708401102,606.0,86.57142857142857,2869.0,95.63333333333334,1,1,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
