date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-03-01,AUG | Colony (Battle-Scarred),0.03,0.03,135.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.03,2.0816681711721685e-17,0.0,608.0,86.85714285714286,2762.0,92.06666666666666,5,3,0.0,0.03,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-23,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,68.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,417.0,59.57142857142857,1836.0,61.2,6,3,0.0,0.03,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-23,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,68.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,417.0,59.57142857142857,1836.0,61.2,6,3,0.0,0.03,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-24,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,72.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,445.0,63.57142857142857,1836.0,61.2,0,3,0.0,0.03,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-24,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,72.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,445.0,63.57142857142857,1836.0,61.2,0,3,0.0,0.03,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,31.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,394.0,56.285714285714285,1799.0,59.96666666666667,1,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-25,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,31.0,0.03,0.03,0.03,0.0,0.0,0.0307142857142857,0.0017496355305594,0.0301666666666666,0.0008975274678557,0.0400695414646487,394.0,56.285714285714285,1799.0,59.96666666666667,1,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26,Nova | Forest Leaves (Battle-Scarred),0.031,0.031,41.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0308571428571428,0.0017261494247992,0.0302,0.0009092121131323,0.0404920603809274,363.0,51.85714285714285,1786.0,59.53333333333333,2,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-26,Nova | Forest Leaves (Battle-Scarred),0.031,0.031,41.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0308571428571428,0.0017261494247992,0.0302,0.0009092121131323,0.0404920603809274,363.0,51.85714285714285,1786.0,59.53333333333333,2,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,74.0,0.031,0.035,0.03,-0.0322580645161291,-0.142857142857143,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,400.0,57.142857142857146,1809.0,60.3,3,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-27,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,74.0,0.031,0.035,0.03,-0.0322580645161291,-0.142857142857143,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,400.0,57.142857142857146,1809.0,60.3,3,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-28,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,41.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,381.0,54.42857142857143,1798.0,59.93333333333333,4,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-28,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,41.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,381.0,54.42857142857143,1798.0,59.93333333333333,4,3,0.0,0.0301428571428571,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-29,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,97.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,424.0,60.57142857142857,1836.0,61.2,5,3,0.0,0.0302857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-29,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,97.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,424.0,60.57142857142857,1836.0,61.2,5,3,0.0,0.0302857142857142,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-30,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,78.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,434.0,62.0,1861.0,62.03333333333333,6,3,0.0,0.0304285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-30,Nova | Forest Leaves (Battle-Scarred),0.03,0.03,78.0,0.03,0.03,0.03,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0302,0.0009092121131323,0.0409540364787374,434.0,62.0,1861.0,62.03333333333333,6,3,0.0,0.0304285714285714,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,Nova | Forest Leaves (Battle-Scarred),0.031,0.031,35.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0302857142857142,0.0004517539514526,0.0302333333333333,0.0009195409482755,0.0413665596232658,397.0,56.71428571428572,1810.0,60.333333333333336,0,3,0.0,0.0305714285714285,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-31,Nova | Forest Leaves (Battle-Scarred),0.031,0.031,35.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0302857142857142,0.0004517539514526,0.0302333333333333,0.0009195409482755,0.0413665596232658,397.0,56.71428571428572,1810.0,60.333333333333336,0,3,0.0,0.0305714285714285,Nova | Forest Leaves (Battle-Scarred),Nova | Forest Leaves (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,Nova | Predator (Minimal Wear),0.03,0.03,131.0,0.05,0.03,0.03,-0.4,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378598,1032.0,147.42857142857142,4399.0,146.63333333333333,5,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-01,Nova | Predator (Minimal Wear),0.03,0.03,131.0,0.05,0.03,0.03,-0.4,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378598,1032.0,147.42857142857142,4399.0,146.63333333333333,5,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-02,Nova | Predator (Minimal Wear),0.03,0.03,256.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378598,1117.0,159.57142857142858,4516.0,150.53333333333333,6,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-02,Nova | Predator (Minimal Wear),0.03,0.03,256.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378598,1117.0,159.57142857142858,4516.0,150.53333333333333,6,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-03,Nova | Predator (Minimal Wear),0.03,0.03,204.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1181.0,168.71428571428572,4528.0,150.93333333333334,0,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-03,Nova | Predator (Minimal Wear),0.03,0.03,204.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1181.0,168.71428571428572,4528.0,150.93333333333334,0,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04,Nova | Predator (Minimal Wear),0.03,0.03,141.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1156.0,165.14285714285714,4510.0,150.33333333333334,1,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-04,Nova | Predator (Minimal Wear),0.03,0.03,141.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1156.0,165.14285714285714,4510.0,150.33333333333334,1,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Nova | Predator (Minimal Wear),0.03,0.03,122.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1150.0,164.28571428571428,4517.0,150.56666666666666,2,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-03-05,Nova | Predator (Minimal Wear),0.03,0.03,122.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1150.0,164.28571428571428,4517.0,150.56666666666666,2,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-06,Nova | Predator (Minimal Wear),0.03,0.03,207.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1206.0,172.28571428571428,4611.0,153.7,3,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-06,Nova | Predator (Minimal Wear),0.03,0.03,207.0,0.03,0.03,0.03,0.0,0.0,0.0328571428571428,0.0069985421222376,0.0306666666666666,0.003590109871423,0.1416655773378597,1206.0,172.28571428571428,4611.0,153.7,3,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-07,Nova | Predator (Minimal Wear),0.03,0.03,184.0,0.03,0.05,0.03,0.0,-0.4,0.03,0.0,0.0306666666666666,0.003590109871423,0.1416655773378597,1245.0,177.85714285714286,4668.0,155.6,4,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-07,Nova | Predator (Minimal Wear),0.03,0.03,184.0,0.03,0.05,0.03,0.0,-0.4,0.03,0.0,0.0306666666666666,0.003590109871423,0.1416655773378597,1245.0,177.85714285714286,4668.0,155.6,4,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08,Nova | Predator (Minimal Wear),0.111,0.111,195.0,0.03,0.03,0.03,2.7,2.7,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5033578605748292,1309.0,187.0,4755.0,158.5,5,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-08,Nova | Predator (Minimal Wear),0.111,0.111,195.0,0.03,0.03,0.03,2.7,2.7,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5033578605748292,1309.0,187.0,4755.0,158.5,5,3,0.0,0.0328571428571428,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09,Nova | Predator (Minimal Wear),0.03,0.03,192.0,0.111,0.03,0.03,-0.7297297297297298,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1245.0,177.85714285714286,4842.0,161.4,6,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-09,Nova | Predator (Minimal Wear),0.03,0.03,192.0,0.111,0.03,0.03,-0.7297297297297298,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1245.0,177.85714285714286,4842.0,161.4,6,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10,Nova | Predator (Minimal Wear),0.03,0.03,186.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1227.0,175.28571428571428,4853.0,161.76666666666668,0,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-10,Nova | Predator (Minimal Wear),0.03,0.03,186.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1227.0,175.28571428571428,4853.0,161.76666666666668,0,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11,Nova | Predator (Minimal Wear),0.03,0.03,140.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1226.0,175.14285714285714,4858.0,161.93333333333334,1,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-11,Nova | Predator (Minimal Wear),0.03,0.03,140.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1226.0,175.14285714285714,4858.0,161.93333333333334,1,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12,Nova | Predator (Minimal Wear),0.03,0.03,150.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1254.0,179.14285714285714,4846.0,161.53333333333333,2,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-03-12,Nova | Predator (Minimal Wear),0.03,0.03,150.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401066,1254.0,179.14285714285714,4846.0,161.53333333333333,2,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13,Nova | Predator (Minimal Wear),0.03,0.03,95.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401067,1142.0,163.14285714285714,4788.0,159.6,3,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-13,Nova | Predator (Minimal Wear),0.03,0.03,95.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401067,1142.0,163.14285714285714,4788.0,159.6,3,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-03-14,Nova | Predator (Minimal Wear),0.03,0.03,115.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401067,1073.0,153.28571428571428,4782.0,159.4,4,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-14,Nova | Predator (Minimal Wear),0.03,0.03,115.0,0.03,0.03,0.03,0.0,0.0,0.0415714285714285,0.0283440955950624,0.0333666666666666,0.0148559378326946,0.5247270304401067,1073.0,153.28571428571428,4782.0,159.4,4,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-03-15,Nova | Predator (Minimal Wear),0.03,0.03,222.0,0.03,0.111,0.03,0.0,-0.7297297297297298,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1100.0,157.14285714285714,4885.0,162.83333333333334,5,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-15,Nova | Predator (Minimal Wear),0.03,0.03,222.0,0.03,0.111,0.03,0.0,-0.7297297297297298,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1100.0,157.14285714285714,4885.0,162.83333333333334,5,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-03-16,Nova | Predator (Minimal Wear),0.03,0.03,205.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1113.0,159.0,4926.0,164.2,6,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-16,Nova | Predator (Minimal Wear),0.03,0.03,205.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1113.0,159.0,4926.0,164.2,6,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-03-17,Nova | Predator (Minimal Wear),0.03,0.03,213.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1140.0,162.85714285714286,4960.0,165.33333333333334,0,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-17,Nova | Predator (Minimal Wear),0.03,0.03,213.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1140.0,162.85714285714286,4960.0,165.33333333333334,0,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18,Nova | Predator (Minimal Wear),0.03,0.03,154.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1154.0,164.85714285714286,4938.0,164.6,1,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-03-18,Nova | Predator (Minimal Wear),0.03,0.03,154.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1154.0,164.85714285714286,4938.0,164.6,1,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19,Nova | Predator (Minimal Wear),0.03,0.03,184.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0333666666666666,0.0148559378326946,0.5247270304401067,1188.0,169.71428571428572,4938.0,164.6,2,3,0.0,0.03,Nova | Predator (Minimal Wear),Nova | Predator (Minimal Wear),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
